URN,Perseus,Text,SOL
urn:cts:greekLit:tlg1389.tlg001.dc3:σύλας,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.suaas,"Σύλας: <person TLG=""0014"">Δημοσθένης</person> ἐν τῷ <work TLG=""0014.051"">περὶ τοῦ στεφάνου τῆς τριηραρχίας</work><ref TLG=""0014.051.13""/>. κἀν τῷ <work TLG=""0014.035"">πρὸς τὴν Λακρίτου παραγραφήν</work> <q TLG=""0014.035.13"">ἐξελόμενος ὁπόταν μὴ σῦλαι ὦσιν Ἀθηναίοις.</q> ἐν δὲ τοῖς ἑξῆς ὥσπερ ἐξηγούμενος αὐτό φησιν <q TLG=""0014.035.26"">σεσυλήμεθα δὲ τὰ ἡμέτερα αὐτῶν ὑπὸ Φασηλιτῶν ὥσπερ δεδομένων συλῶν Φασηλίταις κατ' Ἀθηναίων. ἐπειδὰν γὰρ μὴ θέλωσιν ἀποδοῦναι ἃ ἔλαβον, τί ἄν τις ἔχοι ἄλλο ὄνομα θέσθαι τῷ τοιούτῳ ἢ ὅτι ἀναιροῦνται τὰ ἀλλότρια;</q> ἀντὶ τοῦ τὰς συλήσεις σύλας ἔλεγον.",
urn:cts:greekLit:tlg1389.tlg001.dc3:συλλογῆς,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sulloges,"Συλλογῆς: ὄνομα ἀρχῆς. <person TLG=""0017"">Ἰσαῖος</person> ἐν τῷ μετοικικῷ σαφέστατα δηλοῖ.","sigma,1344"
urn:cts:greekLit:tlg1389.tlg001.dc3:σύμβολα,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sumbola,"Σύμβολα: τὰς συνθήκας, ἃς ἂν ἀλλήλαις αἱ πόλεις θέμεναι τάττωσι τοῖς πολίταις ὥστε διδόναι καὶ λαμβάνειν τὰ δίκαια. πολλάκις ἐν τῷ ζ Φιλιππικῶν <person TLG=""0014"">Δημοσθένης</person>, καὶ <person TLG=""0017"">Ἰσαῖος</person> ἐν τῷ κατ' Ἐλπαγόρου.","sigma,1372"
urn:cts:greekLit:tlg1389.tlg001.dc3:συμμορία,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.summoria,"Συμμορία: <person TLG=""0014"">Δημοσθένης</person> <work TLG=""0014.027"">κατ' Ἀφόβου α</work>. οὐχ ἅπαν τὸ πλῆθος, ὥσπερ παρ' ἡμῖν, διῄρητο εἰς τὰς συμμορίας Ἀθήνησιν, ἀλλὰ μόνοι οἱ πλούσιοι καὶ εἰσφέρειν τῇ πόλει δυνάμενοι. ὁ γοῦν <person TLG=""0014"">Δημοσθένης</person> ἐν τῷ <work TLG=""0014.014"">περὶ τῶν συμμοριῶν</work> φησι, περὶ τῶν χιλίων καὶ διακοσίων ἀνδρῶν λέγων τῶν πλουσιωτάτων, ""ἐκ τούτων τοίνυν οἶμαι δεῖν ποιῆσαι συμμορίας κ, ὥσπερ νῦν εἰσὶ, σώματα ξ ἑκάστην ἔχουσαν."" <person TLG=""0030"">Ὑπερείδης</person> δ' ἐν τῷ πρὸς Πολύευκτόν φησιν ""εἰσὶ γὰρ ἐν τῇ συμμορίᾳ ""ἑκάστῃ ιε ἄνδρες."" οὐ δεῖ δὲ θαυμάζειν πῶς ὁ μὲν <person TLG=""0014"">Δημοσθένης</person> φησὶν ξ ἄνδρας ἔχειν τὴν συμμορίαν, ὁ δὲ <person TLG=""0030"">Ὑπερείδης</person> ιε· ἐν γὰρ τῷ κατὰ Πασικλέους λέγει τὴν αἰτίαν, γράφων ταυτί ""ἕως μὲν οἱ πλουσιώτατοι παρακρουόμενοι τὴν πόλιν σύμπεντε καὶ σύνεξ τριηραρχοῦντες μέτρια ἀνήλισκον, ἡσυχίαν ἦγον οὗτοι· ἐπειδὴ δὲ ταῦτα ""κατιδὼν <person TLG=""0014"">Δημοσθένης</person> νόμους ἔθηκε τοὺς τ τριηραρχεῖν καὶ βαρεῖαι ""γεγόνασιν αἱ τριηραρχίαι, νῦν ὁ Φορμίων αὑτὸν ἐκκλέπτει."" ὅτι δὲ καὶ οἱ δημοποίητοι ἐνεγράφοντο εἰς τὰς συμμορίας δεδήλωκεν ὁ <person TLG=""0030"">Ὑπερείδης</person> ἐν τῷ κατὰ Πολυεύκτου πολλάκις. συμμορῖται δέ εἰσιν οἱ τῆς αὐτῆς αὑτοῖς μετέχοντες συμμορίας, ὡς ἐν τῷ αὐτῷ λόγῳ <person TLG=""0030"">Ὑπερείδης</person> δείκνυσι. διῃρέθησαν δὲ πρῶτον Ἀθηναῖοι κατὰ συμμορίας ἐπὶ Ναυσινίκου ἄρχοντος, ὥς φησι <person TLG=""0583"">Φιλόχορος</person>  ἐν τῇ ε Ἀτθίδος.",
urn:cts:greekLit:tlg1389.tlg001.dc3:συγγραφεῖς,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.suggrafeis,"Συγγραφεῖς: <person TLG=""0010"">Ἰσοκράτης</person> <work TLG=""0010.018"">Ἀρεοπαγιτικῷ</work>. εἰθισμένον ἦν παρ' Ἀθηναίοις, ὁπότε δέοι, πλῆθός τι αἱρεῖσθαι, εἰς ῥητὴν ἡμέραν εἰσφέρον γνώμας εἰς τὸν δῆμον. τοῦτο δὲ καὶ πρὸ τῆς καταστάσεως τῶν υ ἐγένετο, καθὰ <person TLG=""0003"">Θουκυδίδης</person></person> ἐν τῇ η φησίν ""ἐν δὲ τούτῳ τῷ καιρῷ ""οἱ περὶ Πείσανδρον ἐλθόντες εὐθὺς τῶν λοιπῶν εἴχοντο, καὶ πρῶτον ""μὲν τὸν δῆμον συλλέξαντες εἶπον γνώμην, ι ἄνδρας ἑλέσθαι συγγραφέας αὐτοκράτορας, τούτους δὲ συγγράψαντας γνώμην ἐξενεγκεῖν ἐς τὸν δῆμον ἐς ἡμέραν ῥητὴν, καθότι ἄριστα ἡ πόλις οἰκήσεται."" ἦσαν δὲ οἱ μὲν πάντες συγγραφεῖς λ οἱ τότε αἱρεθέντες, καθά φησιν <person TLG=""1125"">Ἀνδροτίων</person> τε καὶ <person TLG=""0583"">Φιλόχορος</person> , ἑκάτερος ἐν τῇ Ἀτθίδι· ὁ δὲ <person TLG=""0003"">Θουκυδίδης</person> τῶν ι ἐμνημόνευσε μόνων τῶν προβούλων.",
urn:cts:greekLit:tlg1389.tlg001.dc3:σύνδικοι,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sundikoi,"Σύνδικοι: <person TLG=""0017"">Ἰσαῖος</person> ἐν τῷ κατ’ Ἐλπαγόρου καὶ Δημοφάνους φησὶν “οἳ μετὰ τὰ ἐκ Πειραιῶς, ὡς ἐγὼ ἀκούω, σύνδικοι ἦσαν, πρὸς “οὓς τὰ δημευόμενα ἀπεφέρετο.” καὶ Λυσίας ἐν τῷ κατὰ Δεξίππου, εἰ γνήσιος, “καὶ ποῦ ἑτέρωθι ἀνδρεῖός ἐστιν οὗτος; πρὸς τοῖς θεσμοθέταις γραφὰς γραφόμενος, πρὸς τοῖς συνδίκοις ἀπογραφὰς ἀπογράφων.” μήποτ’ οὖν ἀρχή τις ἦν καθεσταμένη μετὰ τὴν ἐκ Πειραιῶς κάθοδον.",
urn:cts:greekLit:tlg1389.tlg001.dc3:συνήγοροι,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sunegoroi,"Συνήγοροι: <person TLG=""0028"">Ἀντιφῶν</person> ἐν τῇ πρὸς τὴν Δημοσθένους γραφὴν ἀπολογίᾳ καὶ ἐν τῷ περὶ τοῦ Λινδίων φόρου. ἐοίκασι παρ' Ἀθηναίοις τινὲς χειροτονεῖσθαι συνήγοροι ἐπὶ τῷ συναγορεύειν.",
urn:cts:greekLit:tlg1389.tlg001.dc3:σύγκλητος_ἐκκλησία,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sugkletos_ekklesia,"Σύγκλητος ἐκκλησία: τῶν ἐκκλησιῶν αἱ μὲν ἐξ ἔθους καὶ κατὰ μῆνα ἐγίνοντο· εἰ δέ τι ἐξαίφνης κατεπείξειεν ὥστε γενέσθαι ἐκκλησίαν, αὕτη ἐκαλεῖτο σύγκλητος ἐκκλησία· <person TLG=""0014"">Δημοσθένης</person> ἐν τῷ <work TLG=""0014.019"">κατ' Αἰσχίνου</work>.",
urn:cts:greekLit:tlg1389.tlg001.dc3:σύνταξις,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.suntaxis,"Σύνταξις: ἀντὶ τοῦ συντεταγμένη διοίκησις· <person TLG=""0014"">Δημοσθένης</person> Φιλιππικοῖς <q TLG=""0014.001.20"">καὶ μίαν σύνταξιν εἶναι τὴν αὐτὴν τοῦ τε λαμβάνειν καὶ τοῦ ποιεῖν τὰ δέοντα.</q> ἔλεγον δὲ καὶ τοὺς φόρους συντάξεις, ἐπειδὴ χαλεπῶς ἔφερον οἱ Ἕλληνες τὸ τῶν φόρων ὄνομα, Καλλιστράτου οὕτω καλέσαντος, ὥς φησι <person TLG=""0566"">Θεόπομπος</person> ἐν ι Φιλιππικῶν. <person TLG=""0030"">Ὑπερείδης</person> Δηλιακῷ ""σύνταξιν ἐν τῷ παρόντι οὐδενὶ διδόντες, ἡμεῖς δέ ποτε ἠξιώσαμεν λαβεῖν.""",
urn:cts:greekLit:tlg1389.tlg001.dc3:συντελεῖς,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sunteleis,"Συντελεῖς: οἱ συνδαπανῶντες καὶ συνεισφέροντες· τὸ δὲ πρᾶγμα συντέλεια καλεῖται, ὡς ἔστιν εὑρεῖν ἐν τῷ <person TLG=""0028"">Ἀντιφῶντος</person> περὶ τοῦ Σαμοθρᾳκῶν φόρου. <person TLG=""0014"">Δημοσθένης</person> ἐν τῷ <work TLG=""0014.018"">ὑπὲρ Κτησιφῶντος</work>.",
urn:cts:greekLit:tlg1389.tlg001.dc3:σφηττός,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sfettos,"Σφηττός: <person TLG=""0017"">Ἰσαῖος</person> ἐν τῷ πρὸς δημότας περὶ χωρίου. Σφηττὸς δῆμος τῆς Ἀκαμαντίδος.",
urn:cts:greekLit:tlg1389.tlg001.dc3:σφοδρίας,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:s.sfodrias,"Σφοδρίας: <person TLG=""0017"">Ἰσαῖος</person> ἐν τῷ κατὰ Μεγαρέων, εἰ γνήσιος. στρατηγὸς Λακεδαιμονίων ὁ Σφοδρίας. φησὶ δ' αὐτὸν ὁ Καλλισθένης ἐν β Ἑλληνικῶν εὐήθη τε εἶναι λίαν καὶ κοῦφον πρὸς τὰς ἐλπίδας.",
urn:cts:greekLit:tlg1389.tlg001.dc3:ταυρέας,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.taureas,Ταυρέας: ὄνομα κύριον.,"sigma,1752"
urn:cts:greekLit:tlg1389.tlg001.dc3:ταμίαι,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tamiai,"Ταμίαι: <person TLG=""0017"">Ἰσαῖος</person> ἔν τινι τῶν κληρικῶν. ἀρχή τις παρ' Ἀθηναίοις ἦν οἱ ταμίαι, ι τὸν ἀριθμόν. παραλαμβάνουσι δ' οὗτοι τό τε ἄγαλμα τῆς Ἀθηνᾶς καὶ τὰς Νίκας καὶ τὸν ἄλλον κόσμον καὶ τὰ χρήματα ἐναντίον τῆς βουλῆς, ὥς φησιν <person TLG=""0086"">Ἀριστοτέλης</person> ἐν <work TLG=""0086.003"">Ἀθηναίων πολιτείᾳ</work>. εἰσὶ δέ τινες καὶ τῶν ἱερῶν τριήρων ταμίαι, ὡς ὁ αὐτὸς φιλόσοφός φησιν. ὅτι δὲ καὶ τοῖς τριηράρχοις παρείποντο ταμίαι δεδήλωκεν <person TLG=""0461"">Εὔπολις</person> ἐν Μαρικᾷ.",
urn:cts:greekLit:tlg1389.tlg001.dc3:ταμύναι,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tamunai,"Ταμύναι: <person TLG=""0026"">Αἰσχίνης</person> <work TLG=""0026.003"">κατὰ Κτησιφῶντος</work>. πόλις ἐστὶν ἐν Εὐβοίᾳ ἐν τῇ χώρᾳ τῇ Ἐρετριέων αἱ Ταμύναι, ἔνθα καὶ ἱερὸν Ἀπόλλωνος, ὡς οἵ τε τὰ Εὐβοϊκὰ γράψαντες μαρτυροῦσι καὶ Σιμωνίδης ἐν τῷ εἰς Λυσίμαχον τὸν Ἐρετριέα θρήνῳ.",
urn:cts:greekLit:tlg1389.tlg001.dc3:τὰ_τῶν_φωρῶν_κρείττω,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.ta_ton_foron_kreitto,"Τὰ τῶν φωρῶν κρείττω: <person TLG=""0030"">Ὑπερείδης</person> ἐν τῷ κατ' Ἀθηνογένους β. παροιμία ἐστὶ λεγομένη κατὰ τῶν πλείω φερομένων ὧν ἠδίκησαν.",
urn:cts:greekLit:tlg1389.tlg001.dc3:τεταρτημόριον,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tetartemorion,"Τεταρτημόριον: <person TLG=""0029"">Δείναρχος</person> ἐν τῇ κατὰ Καλλισθένους εἰσαγγελίᾳ. τεταρτημόριόν ἐστι τὸ τέταρτον μέρος τοῦ ὀβολοῦ, τουτέστι χαλκοῖ β.",
urn:cts:greekLit:tlg1389.tlg001.dc3:τετρακόσιοι,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tetrakosioi,"Τετρακόσιοι: <person TLG=""0028"">Ἀντιφῶν</person> ἐν τῷ περὶ τῆς μεταστάσεως. οἱ υ πρὸ ζ ἐτῶν κατέστησαν τῶν λ τυράννων παρ' Ἀθηναίοις, οἵτινες δ μῆνας ἦρξαν τῆς πόλεως, ὥς φησιν <person TLG=""0086"">Ἀριστοτέλης</person> ἐν <work TLG=""0086.003"">Ἀθηναίων πολιτείᾳ</work><ref TLG=""0086.003.33.1""/>.",
urn:cts:greekLit:tlg1389.tlg001.dc3:τετραρχία,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tetrarchia,"Τετραρχία: <person TLG=""0014"">Δημοσθένης</person> Φιλιππικοῖς. τεττάρων μερῶν ὄντων τῆς Θετταλίας ἕκαστον μέρος τετρὰς ἐκαλεῖτο, καθά φησιν <person TLG=""0539"">Ἑλλάνικος</person> ἐν τοῖς Θετταλικοῖς· ὄνομα δέ φησιν εἶναι ταῖς τετράσι Θετταλιῶτιν, Φθιῶτιν, Πελασγιῶτιν, Ἑστιαιῶτιν. καὶ <person TLG=""0086"">Ἀριστοτέλης</person> δὲ ἐν τῇ κοινῇ Θετταλῶν πολιτείᾳ ἐπὶ Ἀλεύα τοῦ Πύρρου διῃρῆσθαί φησιν εἰς δ μοίρας τὴν Θετταλίαν. εἴη ἂν οὖν λέγων ὁ <person TLG=""0014"">Δημοσθένης</person> τὴν τετραρχίαν. ὅτι δὲ Φίλιππος καθ' ἑκάστην τούτων τῶν μοιρῶν ἄρχοντα κατέστησε δεδηλώκασιν ἄλλοι τε καὶ <person TLG=""0566"">Θεόπομπος</person> ἐν τῇ μδ.",
urn:cts:greekLit:tlg1389.tlg001.dc3:τετρυπημένη,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tetrupemene,"Τετρυπημένη: <person TLG=""0026"">Αἰσχίνης</person> <work TLG=""0026.001"">κατὰ Τιμάρχου</work><ref TLG=""0026.001.79""/>. <person TLG=""0086"">Ἀριστοτέλης</person> ἐν <work TLG=""0086.003"">Ἀθηναίων πολιτείᾳ</work> γράφει ταυτί <q TLG=""0086.003.68.2"">ψῆφοι δέ εἰσι χαλκαῖ, αὐλίσκον ἔχουσαι ἐν τῷ μέσῳ, αἱ μὲν ἡμίσειαι τετρυπημέναι, αἱ δὲ ἡμίσειαι πλήρεις. οἱ δὲ λαχόντες ἐπὶ τὰς ψήφους, ἐπειδὰν εἰρημένοι ὦσιν οἱ λόγοι, παραδιδόασιν ἑκάστῳ τῶν δικαστῶν β ψήφους, τετρυπημένην καὶ πλήρη, φανερὰς ὁρᾶν τοῖς ἀντιδίκοις ἵνα μήτε πλήρεις μήτε πάντη τετρυπημένας λαμβάνωσιν.""",
urn:cts:greekLit:tlg1389.tlg001.dc3:τετύφωμαι,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tetufomai,"Τετύφωμαι: <person TLG=""0014"">Δημοσθένης</person> <work TLG=""0014.018"">ὑπὲρ Κτησιφῶντος</work>. ἀντὶ τοῦ ἐμβεβρόντημαι, ἔξω τῶν φρενῶν γέγονα, ἤτοι ἀπὸ τῆς βροντῆς, ἢ ἀπὸ τῶν ἐπὶ τὸν Τυφῶνα ἀναφερομένων σκηπτῶν, ἢ ἀπὸ τῶν Τυφωνικῶν καλουμένων πνευμάτων, ἃ δὴ καὶ αὐτὰ ἐξίστησιν ἀθρόως καταρραγέντα· καὶ γὰρ Ἀλκαῖός φησι 

<qverse>πάμπαν δὲ τυφὼς ἔκ σ' ἕλετο φρένας.</qverse>",
urn:cts:greekLit:tlg1389.tlg001.dc3:τηλεφάνης,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.telefanes,"Τηλεφάνης: αὐλητής· <person TLG=""0014"">Δημοσθένης</person> <work TLG=""0014.021"">κατὰ Μειδίου</work>. ὄνομα κύριον.",
urn:cts:greekLit:tlg1389.tlg001.dc3:τῆνος,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tenos,Τῆνος: μία τῶν Κυκλάδων νήσων.,
urn:cts:greekLit:tlg1389.tlg001.dc3:τῆτες,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tetes,"Τῆτες: ἀντὶ τοῦ τούτῳ τῷ ἔτει <person TLG=""0540"">Λυσίας</person> ἐν τῇ πρὸς Πυθόδημον ἀπολογίᾳ, εἰ γνήσιος, <person TLG=""0019"">Ἀριστοφάνης</person> Γήρᾳ καὶ οἱ ἄλλοι.","tau,542"
urn:cts:greekLit:tlg1389.tlg001.dc3:τιλφώσσαιον,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.tilfossaion,"Τιλφώσσαιον: <person TLG=""0014"">Δημοσθένης</person> <work TLG=""0014.019"">κατ' Αἰσχίνου</work>. ὄρος ἐστὶ μικρὸν ἀπέχον τῆς λίμνης τῆς Κωπαΐδος, ὡς <person TLG=""0566"">Θεόπομπος</person> ἐν ταῖς Φιλιππικαῖς.","tau,587"
urn:cts:greekLit:tlg1389.tlg001.dc3:τίμημα,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.timema,"Τίμημα: ἀντὶ μὲν τοῦ ἐνέχυρον καὶ οἷον ἀποτίμημα <person TLG=""0540"">Λυσίας</person> ἐν τῷ <work TLG=""0540.041"">ὑπὲρ Καλλίου</work>· ""οὗτοι δὲ φάσκοντες πλείονος μισθώσεσθαι καὶ τίμημα καταστήσεσθαι."" τοῦτο δ' ἐν τοῖς ἑξῆς ἀποτίμημα καλεῖ. τίθεται δὲ καὶ ἀντὶ τοῦ οἷον κεφάλαιον, ὡς ἐν τῷ περὶ τῶν συμμοριῶν <person TLG=""0014"">Δημοσθένους</person>. λέγεται δὲ καὶ τὸ ἐκ τῆς οὐσίας εἰσφερόμενον παρ' ἑκάστου τίμημα παρὰ τῷ αὐτῷ ἐν τῷ <work TLG=""0014.027"">κατ' Ἀφόβου</work>. ἐν δὲ τῷ <work TLG=""0014.021"">κατὰ Μειδίου</work> ἐπὶ τῆς τιμωρίας εἴρηται.",
urn:cts:greekLit:tlg1389.tlg001.dc3:τιτακίδαι,urn:cts:greekLit:tlg1389.tlg001.perseus-grc1:t.titakidai,"Τιτακίδαι: <person TLG=""0017"">Ἰσαῖος</person> ἐν τῷ πρὸς Νικοκλέα. δῆμός ἐστι τῆς Αἰαντίδος φυλῆς οἱ Τιτακίδαι, ὡς Νίκανδρος ὁ Θυατειρηνὸς ἐν τῷ περὶ τῶν δήμων δηλοῖ. μήποτε δὲ ἀπὸ Τιτακοῦ ὠνομάσθησαν, οὗ μνημονεύει <person TLG=""0016"">Ἡρόδοτος</person> .",
